1502190787.000000, IBI
13.906887,0.843789
134.959303,0.687531
135.678086,0.718783
196.993392,0.593777
197.540292,0.546900
198.180947,0.640654
198.774724,0.593777
199.274747,0.500023
250.511467,0.546900
251.105244,0.593777
251.699021,0.593777
252.292799,0.593777
252.870950,0.578151
253.511604,0.640654
254.121007,0.609403
254.746036,0.625029
255.355439,0.609403
255.949216,0.593777
256.652373,0.703157
257.277402,0.625029
257.949307,0.671906
258.668090,0.718783
259.355622,0.687531
260.011902,0.656280
260.636930,0.625029
261.246333,0.609403
261.871362,0.625029
262.480765,0.609403
263.058916,0.578151
263.652694,0.593777
264.277722,0.625029
264.949628,0.671906
265.621534,0.671906
266.262188,0.640654
266.887217,0.625029
267.559122,0.671906
268.184151,0.625029
268.777928,0.593777
269.434208,0.656280
276.934551,0.718783
277.668960,0.734409
278.340866,0.671906
299.294950,0.750034
381.267452,0.625029
381.751849,0.484397
384.517601,0.609403
385.158255,0.640654
385.830161,0.671906
386.611447,0.781286
413.909571,0.625029
472.568506,0.625029
494.210122,0.656280
494.882028,0.671906
495.553934,0.671906
496.210214,0.656280
496.897745,0.687531
497.460271,0.562526
498.022797,0.562526
498.679077,0.656280
503.054277,0.609403
512.632840,0.796911
513.335998,0.703157
514.054780,0.718783
523.336455,0.781286
524.133367,0.796911
524.883401,0.750034
594.464711,0.578151
595.074114,0.609403
595.714768,0.640654
596.449177,0.734409
597.152334,0.703157
597.855491,0.703157
598.589900,0.734409
599.277431,0.687531
599.933712,0.656280
600.574366,0.640654
601.215020,0.640654
601.840049,0.625029
602.449452,0.609403
603.058855,0.609403
603.668257,0.609403
613.074938,0.609403
613.668715,0.593777
655.811269,0.734409
656.561304,0.750034
657.264461,0.703157
657.983244,0.718783
658.670775,0.687531
673.515205,0.578151
674.062105,0.546900
678.749819,0.796911
679.531105,0.781286
680.296765,0.765660
681.031174,0.734409
681.734331,0.703157
682.437488,0.703157
683.125020,0.687531
683.765674,0.640654
684.500082,0.734409
685.062608,0.562526
685.734514,0.671906
686.359543,0.625029
695.547463,0.765660
696.234995,0.687531
697.063158,0.828163
700.188301,0.671906
700.907084,0.718783
715.657759,0.593777
716.204659,0.546900
716.829687,0.625029
717.423465,0.593777
727.595805,0.718783
734.939891,0.703157
741.471440,0.656280
742.158972,0.687531
747.862358,0.625029
748.487386,0.625029
749.128041,0.640654
749.768695,0.640654
750.440601,0.671906
751.112507,0.671906
751.768787,0.656280
752.456318,0.687531
753.112598,0.656280
753.784504,0.671906
754.393907,0.609403
755.018935,0.625029
755.628338,0.609403
781.801411,0.656280
782.488943,0.687531
794.442615,0.671906
795.052018,0.609403
795.661421,0.609403
796.302075,0.640654
796.927104,0.625029
797.489630,0.562526
798.052155,0.562526
798.614681,0.562526
799.239710,0.625029
799.755358,0.515649
800.349135,0.593777
800.911661,0.562526
801.552315,0.640654
802.224221,0.671906
802.896127,0.671906
803.646161,0.750034
804.380570,0.734409
805.083727,0.703157
805.802510,0.718783
806.490041,0.687531
807.146322,0.656280
807.786976,0.640654
808.396379,0.609403
809.068285,0.671906
809.677687,0.609403
810.287090,0.609403
810.896493,0.609403
811.537148,0.640654
812.130925,0.593777
812.693450,0.562526
813.380982,0.687531
813.990385,0.609403
814.615413,0.625029
815.271693,0.656280
816.006102,0.734409
879.509009,0.593777
880.102786,0.593777
880.712189,0.609403
881.368469,0.656280
882.009123,0.640654
882.665403,0.656280
883.337309,0.671906
884.040466,0.703157
884.727998,0.687531
885.399904,0.671906
886.071809,0.671906
886.759341,0.687531
887.431247,0.671906
888.118778,0.687531
888.775058,0.656280
889.462590,0.687531
890.118870,0.656280
890.743898,0.625029
891.384552,0.640654
892.040833,0.656280
892.697113,0.656280
893.228387,0.531274
901.338133,0.640654
902.010039,0.671906
902.666319,0.656280
903.306973,0.640654
903.963253,0.656280
904.619534,0.656280
905.275814,0.656280
905.916468,0.640654
906.557122,0.640654
907.182151,0.625029
907.822805,0.640654
908.479085,0.656280
909.088488,0.609403
909.744768,0.656280
910.385422,0.640654
911.041703,0.656280
911.682357,0.640654
921.354675,0.953169
927.448704,0.640654
928.058106,0.609403
928.792515,0.734409
929.433169,0.640654
930.105075,0.671906
930.730104,0.625029
931.370758,0.640654
931.933284,0.562526
940.199287,0.640654
940.855567,0.656280
941.558724,0.703157
942.230630,0.671906
942.965039,0.734409
943.558816,0.593777
944.230722,0.671906
944.918253,0.687531
945.449528,0.531274
955.840628,0.625029
